TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
692282347,2022/12/9,12:39:03,GBM Flight Position,236.2,-7.633,29.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 77.22,-23.93 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692257829,2022/12/9,5:50:25,GBM Final Position,241.68,48.08,1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. Bright hard burst in the GBM. This is likely a Long GRB.
692257829,2022/12/9,5:50:25,GBM Ground Position,240.29,48.45,1.58,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_692257829.fits
692257829,2022/12/9,5:50:25,GBM Flight Position,11.117,67.767,3.55,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 70.97,-0.88 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692257829,2022/12/9,5:50:25,GBM Flight Position,10.967,67.717,3.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 70.97,-0.88 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692145110,2022/12/7,22:31:46,GBM Flight Position,211.967,77.217,19.32,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 269.90,-25.40 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692132591,2022/12/7,19:03:07,GBM Flight Position,231.833,-34.183,22.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 252.42,-4.85 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692132591,2022/12/7,19:03:07,GBM Flight Position,227.783,-49.583,35.47,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 252.42,-4.85 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692132591,2022/12/7,19:03:07,GBM Flight Position,348.5,19.133,32.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 252.42,-4.85 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692067502,2022/12/7,0:58:18,GBM Flight Position,266,63.8,19.83,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 16.22,16.10 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692044444,2022/12/6,18:33:59,GBM Flight Position,198.85,-15.35,29.78,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 98.67,9.87 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692028269,2022/12/6,14:04:24,GBM Final Position,170.11,56.82,6.21,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
692028269,2022/12/6,14:04:24,GBM Ground Position,186.7,48.68,6.83,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_692028269.fits
692028269,2022/12/6,14:04:24,GBM Flight Position,171.767,52.883,6.57,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 227.13,25.40 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692024623,2022/12/6,13:03:38,GBM Flight Position,332.067,10.933,37.63,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 10.62,-13.03 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692022172,2022/12/6,12:22:47,GBM Final Position,255.09,44.52,1.02,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
692022172,2022/12/6,12:22:47,GBM Ground Position,256.69,44.05,1.27,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_692022172.fits
692022172,2022/12/6,12:22:47,GBM Flight Position,247.083,48.667,4.1,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 226.00,21.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692022172,2022/12/6,12:22:47,GBM Flight Position,246.983,48.617,4.73,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 226.00,21.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692017652,2022/12/6,11:07:27,GBM Final Position,244.15,-42.74,4.7,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing.
692017652,2022/12/6,11:07:27,GBM Flight Position,242.75,-49.05,9.38,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 325.60,19.05 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
692017652,2022/12/6,11:07:27,GBM Flight Position,234.767,-41.367,18.67,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 325.60,19.05 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691894528,2022/12/5,0:55:24,GBM Ground Position,83.35,-36.15,9.26,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_691894528.fits
691894528,2022/12/5,0:55:24,GBM Flight Position,11.017,-44.867,11.2,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 269.80,-25.63 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691894528,2022/12/5,0:55:24,GBM Flight Position,65.55,-36.883,32.93,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 269.80,-25.63 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691893121,2022/12/5,0:31:57,GBM Final Position,220.06,54.51,7.67,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
691893121,2022/12/5,0:31:57,GBM Ground Position,215.72,47.71,7.82,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_691893121.fits
691893121,2022/12/5,0:31:57,GBM Flight Position,213.333,48.767,17.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 186.23,-2.23 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691888418,2022/12/4,23:13:34,GBM Flight Position,343.033,-25.067,7.58,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 267.33,-23.67 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691888418,2022/12/4,23:13:34,GBM Flight Position,342.517,-24.517,8.4,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 267.33,-23.67 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691888418,2022/12/4,23:13:34,GBM Ground Position,341.54,-25.92,8.46,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_691888418.fits
691888418,2022/12/4,23:13:34,GBM Flight Position,342.4,-18.483,14.08,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 267.33,-23.67 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691888418,2022/12/4,23:13:34,GBM Flight Position,334.033,0.35,28.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 267.33,-23.67 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691831867,2022/12/4,7:31:02,GBM Flight Position,231,-52.317,24.75,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
691794987,2022/12/3,21:16:23,GBM Final Position,287.55,34.09,11.35,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
691794987,2022/12/3,21:16:23,GBM Ground Position,291.17,45.97,9.62,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_691794987.fits
691794987,2022/12/3,21:16:23,GBM Flight Position,282.067,47.3,19.57,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 167.53,24.55 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691768073,2022/12/3,13:47:49,GBM Flight Position,344.783,-13.983,32.4,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 17.98,-11.12 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691764784,2022/12/3,12:52:59,GBM Final Position,355.06,-68.97,4.6,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
691764784,2022/12/3,12:52:59,GBM Ground Position,353.33,-69.66,5.57,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_691764784.fits
691764784,2022/12/3,12:52:59,GBM Flight Position,9.517,-71.083,7.5,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 186.63,-0.58 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691764784,2022/12/3,12:52:59,GBM Flight Position,9.383,-71.017,12.65,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 186.63,-0.58 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691710117,2022/12/2,21:41:52,GBM Final Position,346.39,-3.14,1.2,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
691710117,2022/12/2,21:41:52,GBM Ground Position,346.6,-5.18,2.99,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_691710117.fits
691710117,2022/12/2,21:41:52,GBM Flight Position,346.133,-1,5.62,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 209.00,14.13 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691710117,2022/12/2,21:41:52,GBM Flight Position,347.133,-6,7.65,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 209.00,14.13 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691710117,2022/12/2,21:41:52,GBM Flight Position,347.083,-5.883,14.8,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 209.00,14.13 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
691698808,2022/12/2,18:33:24,GBM Flight Position,341.783,35.35,32.58,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 262.57,11.97 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
